,ra,dec,ids,bands
5982,328.1252499199063,-14.163353316982551,2025071000514,z
5983,325.456355903895,-9.218259281305262,2025071000515,z
5984,322.8223790887169,-4.2124588893401205,2025071000516,z
5985,338.93455519324294,-15.746295346033415,2025071000517,z
5986,340.65148123564524,0.914348269405755,2025071000518,z
5987,340.5871585508866,-18.179909851393873,2025071000519,z
5988,345.0955653688322,-15.0300364420433,2025071000520,z
5989,348.1625664081751,-14.672050581448541,2025071000521,z
5990,348.1626597530111,-14.67195709224675,2025071000522,z
5991,5.903269986020819,-4.690818364918808,2025071000461,z
5992,350.77271673527497,-0.7064864082330914,2025071000463,z
5993,343.3560228644972,-12.56472183481594,2025071000466,z
5994,339.5605271991624,-2.0318621259109624,2025071000468,z
5995,341.6761295628815,-10.06368322817101,2025071000470,z
5996,343.7547785490102,-17.82011430247867,2025071000472,z
5997,347.966569774569,-1.0144507679469779,2025071000473,z
5998,347.966702088792,-1.0143462277020574,2025071000474,z
5999,351.50002337210674,-6.17794548150429,2025071000475,z
6000,351.5001500621843,-6.1778443905183025,2025071000476,z
6001,355.36241209371707,-3.021135310668392,2025071000477,z
6002,355.3622436775534,-3.021136823768283,2025071000478,z
6003,352.5377780367337,-3.305895745060493,2025071000479,z
6004,352.53784286851385,-3.305894449439073,2025071000480,z
6005,353.5753778162692,-0.4150719582237962,2025071000481,z
6006,353.57547069815416,-0.4150739917109519,2025071000482,z
6007,4.733921589122365,0.6167158523447155,2025071000483,z
6008,1.2997244263784646,-10.52420252003879,2025071000485,z
6009,355.36248009561,-3.0213396426107093,2025071000487,z
6010,354.6373866576482,2.4943598483708005,2025071000489,z
6011,356.3724059380693,-0.13921007112044428,2025071000491,z
6012,0.19716204556683536,3.0255689319507915,2025071000493,z
6013,354.36568958750405,-5.8790916251419345,2025071000484,z
6014,1.299754747478117,-10.524197651977351,2025071000486,z
6015,355.3626606087028,-3.0211357793113613,2025071000488,z
6016,354.6372406012371,2.494359885195051,2025071000490,z
6017,356.37236670458583,-0.13920733657405374,2025071000492,z
6018,0.19740444640824564,3.025467895751283,2025071000494,z
6019,2.151828658157695,-7.7764797629854066,2025071000495,z
6020,2.1516119314852755,-7.776476454972237,2025071000496,z
6021,2.9910345440334205,-5.010306338318576,2025071000497,z
6022,2.990991540637638,-5.010209610775481,2025071000498,z
6023,8.122122159784674,-7.0181609103487865,2025071000499,z
6024,3.8407155202732297,-2.216499176758559,2025071000500,z
6025,1.9483088355280127,0.3734625314101993,2025071000501,z
6026,1.9482445263698416,0.37356638260031855,2025071000502,z
6027,359.20914826512245,-8.098491148660273,2025071000503,z
6028,359.2091517944181,-8.098483311855812,2025071000504,z
6029,340.0348977160787,-7.532327557904904,2025071000505,z
6030,332.3364813770003,-0.16425453772557644,2025071000507,z
6031,328.4391345193084,-3.5093656193771703,2025071000509,z
6032,331.3877041940779,-8.618302547930666,2025071000511,z
6033,326.77574440494527,-11.695081240026397,2025071000513,z
6034,351.84430268105376,2.2067472310786074,2025071000523,z
6035,349.3331742465722,-11.863041425136538,2025071000524,z
6036,341.713342577777,3.8558749342147496,2025071000525,z
6037,341.7133887491128,3.8559695402652645,2025071000526,z
6038,346.24377356872685,1.5871640157388185,2025071000527,z
6039,346.2437216847673,1.5871659505209643,2025071000528,z
6040,349.7104406437978,-3.6063521820373863,2025071000529,z
6041,349.71056099470553,-3.6064538626397153,2025071000530,z
6042,348.63371700018604,-6.491929457241808,2025071000531,z
6043,348.6338731141375,-6.491822090016266,2025071000532,z
6044,345.7675678283622,-6.823429929267895,2025071000533,z
6045,345.7674566726997,-6.823430224977573,2025071000534,z
6046,350.43909499559794,-9.030666425696523,2025071000535,z
6047,350.43928140244196,-9.03066386787987,2025071000536,z
6048,352.3189167749857,-11.528868206476437,2025071000537,z
6049,352.31878517010614,-11.528864059641284,2025071000538,z
6050,5.118638663971114,-7.424069615405897,2025071000539,z
6051,5.118830701172612,-7.424067129441583,2025071000540,z
6052,8.86009314641728,-4.3203061163385685,2025071000541,z
6053,9.596169164009114,-1.6119918193870548,2025071000542,z
6054,2.962396050925009,3.2695273002454335,2025071000544,z
6055,6.695357216743953,-1.93526097572334,2025071000546,z
6056,5.90355737310581,-4.690859367945196,2025071000548,z
6057,354.3660027801916,-5.879039381558813,2025071000550,z
6058,353.3588039378717,-8.714648343252856,2025071000552,z
6059,355.3053350366134,-11.201249760886329,2025071000554,z
6060,354.28686306526356,-13.974976965848905,2025071000556,z
6061,356.28072857689153,-8.406971259069264,2025071000557,z
6062,356.28060530002153,-8.407073849764416,2025071000558,z
6063,358.29700510417575,-10.870721639758234,2025071000559,z
6064,358.29698479055617,-10.87071954503844,2025071000560,z
6065,338.4085743207415,-4.974671318359729,2025071000561,z
6066,336.7713487769073,-2.3948325219348883,2025071000562,z
6067,335.589433798444,-5.344574866975976,2025071000563,z
6068,334.2870310912849,-8.265045702968957,2025071000564,z
6069,359.1627743975886,0.12280637468826404,2025071000565,z
6070,359.162759747975,0.12291259130851971,2025071000566,z
6071,3.8405532277499184,-2.2165593137726085,2025071000568,z
6072,11.87935800846828,-3.8574071937415426,2025071000570,z
6073,4.733860347132632,0.6166700399216842,2025071000572,z
6074,2.9625977158045793,3.269638910244595,2025071000574,z
6075,7.5297658565231425,0.8602603335135836,2025071000543,z
6076,6.69544898508789,-1.935160492283495,2025071000545,z
6077,5.903372000844261,-4.690860737636515,2025071000547,z
6078,354.36589499333655,-5.879144038635981,2025071000549,z
6079,353.3587465341528,-8.714648844126842,2025071000551,z
6080,355.3053214897739,-11.201250966865793,2025071000553,z
6081,354.2869885580679,-13.974881099912523,2025071000555,z
6082,345.1602804476765,-1.3390080199372685,2025071000587,z
6083,343.44453796772297,1.2567260296380665,2025071000590,z
6084,340.651385593289,0.9143185255699905,2025071000592,z
6085,339.5601617732919,-2.0318504202010517,2025071000594,z
6086,337.86783659686625,0.5619713063079537,2025071000596,z
6087,335.09576839705414,0.20179218046714537,2025071000598,z
6088,341.22974533701466,-4.611587960908723,2025071000599,z
6089,341.22977777483715,-4.611587451604799,2025071000600,z
6090,358.5331729779303,5.69390717767423,2025071000601,z
6091,1.3140926847842587,5.953835763445599,2025071000602,z
6092,3.8408134160835337,-2.216559832413956,2025071000567,z
6093,11.172298550988982,-6.527811660573467,2025071000569,z
6094,4.733858289956532,0.6166702870878054,2025071000571,z
6095,2.9623861628063395,3.269637044053123,2025071000573,z
6096,0.19724433472410186,3.0255216624363146,2025071000575,z
6097,1.2996707490609667,-10.52425015000373,2025071000577,z
6098,1.2996647967210526,-10.524147865702574,2025071000578,z
6099,344.05439101636233,-4.260239093946631,2025071000579,z
6100,342.35733533241785,-1.6789139475572734,2025071000580,z
6101,342.9012547774289,-7.171482939152647,2025071000581,z
6102,338.74679687393694,-10.427158292221646,2025071000582,z
6103,344.5994738939524,-9.70588200205028,2025071000583,z
6104,346.3464686367588,-12.208511071876181,2025071000584,z
6105,346.8819979236607,-3.9245686273572504,2025071000585,z
6106,346.88209176683586,-3.9245692963971246,2025071000586,z
6107,345.16026655668753,-1.3390107681648205,2025071000588,z
6108,0.19719735468300217,3.025419213583797,2025071000576,z
6109,8.02633229854301,9.359970402067338,2025071000609,z
6110,8.319463654977412,14.800085898728598,2025071000611,z
6111,5.244969942448728,9.133440805119234,2025071000613,z
6112,359.66781002535146,8.627377797008986,2025071000615,z
6113,347.5198530487002,-9.360671389603656,2025071000617,z
6114,334.3112665434746,-13.616837658113228,2025071000619,z
6115,349.3333159278086,-11.86310209968095,2025071000620,z
6116,349.33319277971674,-11.863100072234047,2025071000621,z
6117,335.8041414834718,-10.78653185530736,2025071000622,z
6118,332.83823632179156,-11.129422783352046,2025071000623,z
6119,331.2417467004942,-13.917676730587772,2025071000624,z
6120,337.34619786062757,-13.280660486883008,2025071000625,z
6121,337.1655024097899,-7.8994441581575305,2025071000626,z
6122,332.7678038457097,-5.715377268888249,2025071000627,z
6123,343.44452484234154,1.2567269378267527,2025071000589,z
6124,340.65138016070983,0.9143181692690031,2025071000591,z
6125,339.5603516629027,-2.0318501331675476,2025071000593,z
6126,337.867629185417,0.5620089110674737,2025071000595,z
6127,335.0957404234975,0.20181083812797532,2025071000597,z
6128,4.086225342760527,6.198761951395622,2025071000603,z
6129,6.851917078151007,6.428635241248021,2025071000604,z
6130,5.719373699503506,3.50003547771888,2025071000605,z
6131,8.470589653263788,3.7183475953932033,2025071000606,z
6132,11.22514051333883,3.9297704862081213,2025071000607,z
6133,10.813186303792794,9.563290780279013,2025071000608,z
6134,9.522500157371152,12.210517578715319,2025071000610,z
6135,5.306933224980291,14.655206380494478,2025071000612,z
6136,2.459887014309209,8.888600439905868,2025071000614,z
6137,349.04503830499203,1.904270550960927,2025071000616,z
6138,351.2257621501749,-14.321170100640416,2025071000618,z
6139,355.3623110957651,-3.02114467193554,2025071000652,z
6140,354.6375337379983,2.4943613656996697,2025071000654,z
6141,354.6375739757874,2.494420392680929,2025071000655,z
6142,356.37264832769375,-0.13921281711362854,2025071000656,z
6143,350.772969815233,-0.7064865174793472,2025071000628,z
6144,350.7731006931997,-0.706485482601886,2025071000629,z
6145,10.3595392601728,1.1251600582224275,2025071000630,z
6146,12.576245631209346,-1.1922066292790143,2025071000631,z
6147,14.964999767435998,-3.253720096932492,2025071000632,z
6148,15.6571149366489,-0.5884558652838909,2025071000633,z
6149,16.35100159427732,2.0848864487670835,2025071000634,z
6150,17.065160038207466,4.827242455502147,2025071000635,z
6151,15.236768518025526,7.031892988932161,2025071000636,z
6152,16.785733530565974,9.4436710440065,2025071000637,z
6153,15.725537486512819,12.078815481710578,2025071000638,z
6154,16.885588729792776,16.949443013220307,2025071000639,z
6155,14.671818733296815,14.643510241557452,2025071000640,z
6156,11.431372875739381,14.82583637765622,2025071000641,z
6157,12.52477970292993,12.282428397143486,2025071000642,z
6158,13.646159598250161,9.711283657676836,2025071000643,z
6159,12.388843051836513,6.843217660884088,2025071000644,z
6160,13.274191378174267,1.4744506967465771,2025071000645,z
6161,347.9667764674957,-1.0144316566171525,2025071000646,z
6162,352.53797491593986,-3.305899189571108,2025071000647,z
6163,353.57546461089015,-0.4150759662466751,2025071000648,z
6164,351.5001205288273,-6.177779047319673,2025071000649,z
6165,341.676056036111,-10.063625982367045,2025071000650,z
6166,17.682488502677582,7.179904003914402,2025071000651,z
6167,332.691655512621,-16.379690059438655,2025071000653,z
6168,356.37238972765397,-0.13921092281747063,2025071000657,z
6169,2.9910009479693636,-5.0101511896233095,2025071000658,z
6170,2.151726677630905,-7.7765119598968475,2025071000659,z
6171,8.12209303015734,-7.018202625776192,2025071000660,z
6172,21.121708363732473,-1.6618344749604599,2025071000661,z
6173,1.9482395747598733,0.3735384349369274,2025071000662,z
6174,18.742253668427786,0.05662968827629258,2025071000663,z
6175,359.2091777481397,-8.098520213921557,2025071000664,z
6176,19.403083513442517,2.7743468367471205,2025071000665,z
6177,18.057071947960218,-2.613345618815765,2025071000666,z
6178,19.73997109926788,5.863476658605501,2025071000667,z
6179,247.59297688051248,-31.218010176003645,2025071100175,i
6180,251.30631293647852,-31.610530516679315,2025071100176,i
6181,255.04914527706703,-32.04468715287773,2025071100177,i
6182,258.8012175116014,-32.534587626649,2025071100178,i
6183,255.83600564856752,-27.22988695223298,2025071100179,i
6184,257.9367414291273,-25.007913425157337,2025071100180,i
6185,256.5687644325412,-22.331709427014133,2025071100181,i
6186,258.56080609034353,-20.044434668145623,2025071100182,i
6187,255.28309958387703,-19.640893061217625,2025071100183,i
6188,254.07821341681174,-16.930014402779687,2025071100184,i
6189,252.01412083975117,-19.244387056247632,2025071100185,i
6190,253.20827301401383,-21.922326245265833,2025071100186,i
6191,254.48131878987607,-24.582200567834104,2025071100187,i
6192,252.2937075053854,-26.804675805924386,2025071100188,i
6193,251.03896451376312,-24.170633788389424,2025071100189,i
6194,249.86105066396757,-21.518570871255505,2025071100190,i
6195,247.61767518006994,-23.761583288527873,2025071100191,i
6196,248.77211907659495,-26.396378319039986,2025071100192,i
6197,246.4027725640331,-28.612019059021467,2025071100193,i
6198,247.59303466007182,-31.218004954623602,2025071100194,r
6199,249.99965920347447,-29.011578149141382,2025071100195,r
6200,251.30610699400376,-31.61052587040014,2025071100196,r
6201,253.6284799328888,-29.426028223967425,2025071100197,r
6202,255.04898153619519,-32.044714590824434,2025071100198,r
6203,258.8011171731587,-32.53461549132746,2025071100199,r
6204,255.8358951860805,-27.22988570088807,2025071100200,r
6205,257.9370411607648,-25.007914489545026,2025071100201,r
6206,255.28329422020883,-19.640885582853535,2025071100229,r
6207,254.07814276992485,-16.93000720168113,2025071100230,r
6208,252.0142256884715,-19.244376390811713,2025071100231,r
6209,253.20846550627385,-21.922315173278406,2025071100232,r
6210,254.48142214243742,-24.582190072668592,2025071100233,r
6211,252.29346190762715,-26.804714794821173,2025071100234,r
6212,251.03912504620226,-24.170627272224113,2025071100235,r
6213,249.86101205275804,-21.518634642274595,2025071100236,r
6214,247.61778483296615,-23.76157565711352,2025071100237,r
6215,248.7721373904614,-26.39637081586944,2025071100238,r
6216,246.4028693397232,-28.61204507793593,2025071100239,r
6217,246.5316650103445,-21.10698740074319,2025071100240,r
6218,257.2749383482577,-29.87562835641976,2025071100241,r
6219,259.38876136542535,-27.678714451852013,2025071100242,r
6220,259.93815776446604,-22.750756841653608,2025071100243,r
6221,257.2670007800676,-17.318825415285193,2025071100244,r
6222,259.162897277046,-14.952275828308395,2025071100245,r
6223,257.9462127527817,-12.162202913662565,2025071100246,r
6224,256.05427380923913,-14.569683020899205,2025071100247,r
6225,252.94859343759975,-14.197209188235753,2025071100248,r
6226,250.89489702774566,-16.546179605757857,2025071100249,r
6227,249.8449050684839,-13.828116730181142,2025071100250,r
6228,248.85435036662386,-11.092209933780627,2025071100251,r
6229,246.74009786520276,-13.451216241325955,2025071100252,r
6230,245.8146929555551,-10.732279007734837,2025071100253,r
6231,242.76207365040344,-10.347438090401688,2025071100254,r
6232,243.63139958180255,-13.051257252404087,2025071100255,r
6233,240.51398424572642,-12.611904093713258,2025071100256,r
6234,238.19995814168493,-14.806607831665055,2025071100257,r
6235,241.37283901292673,-15.303479400975428,2025071100258,r
6236,244.5443122452848,-15.748093252736071,2025071100259,r
6237,245.5087592375429,-18.434656489119888,2025071100260,r
6238,247.71759879455618,-16.156998739758894,2025071100261,r
6239,248.7555074973626,-18.847069955076876,2025071100262,r
6240,260.4616898007179,-17.71545144485844,2025071100263,y
6241,261.84502944059875,-20.453401173865196,2025071100264,y
6242,261.3987724355524,-25.44536762745456,2025071100265,y
6243,260.9254946357535,-30.3568469073251,2025071100266,y
6244,262.54842396334254,-33.05783682956668,2025071100267,y
6245,264.5731391383998,-30.84303852609063,2025071100268,y
